"captured_at","token","symbol","ltp","ltq","ltt","volume","open_price","high_price","low_price","prev_close","lower_circuit","upper_circuit","bids","asks"
"2025-12-18 10:45:08.632401+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:09.933585+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:11.240909+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:12.635393+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:14.047906+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:15.393229+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:16.747458+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:18.061092+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:19.390289+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:20.69226+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:22.082969+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:23.501217+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:24.841604+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:26.296177+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:27.681611+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
"2025-12-18 10:45:29.098601+05:30","4057089","LATTEYS-BE","22.44","50","Thu Dec 18 10:14:19 IST 2025","2011","22.02","22.44","22.44","22.46",NULL,NULL,"[{""price"": 22.44, ""orders"": 3, ""quantity"": 239}, {""price"": 22.4, ""orders"": 1, ""quantity"": 10}, {""price"": 22.1, ""orders"": 1, ""quantity"": 5}, {""price"": 22.03, ""orders"": 1, ""quantity"": 1000}, {""price"": 22.02, ""orders"": 1, ""quantity"": 100}]","[{""price"": 22.02, ""orders"": 4, ""quantity"": 5203}, {""price"": 22.03, ""orders"": 1, ""quantity"": 2000}, {""price"": 22.44, ""orders"": 1, ""quantity"": 500}, {""price"": 22.45, ""orders"": 1, ""quantity"": 400}, {""price"": 22.46, ""orders"": 2, ""quantity"": 802}]"
